Seating Capacity,Average Meal Price,Weekend Reservations,Weekday Reservations,Revenue,Marketing&Followers,Location_Downtown,Location_Rural,Location_Suburban,Cuisine_American,Cuisine_French,Cuisine_Indian,Cuisine_Italian,Cuisine_Japanese,Cuisine_Mexican
68,37.77,10,45,597167.19,0.4901533845204216,False,False,True,False,False,True,False,False,False
68,62.52,12,66,969271.25,-0.29095993543764015,False,False,True,False,True,False,False,False,False
33,63.8,28,29,491226.15,0.6227180453088796,False,True,False,False,True,False,False,False,False
89,37.02,53,58,763699.34,1.5835379738487567,True,False,False,True,False,False,False,False,False
34,38.88,28,18,307734.01,-1.901519332429717,False,True,False,True,False,False,False,False,False
56,36.38,33,49,476470.28,-0.03996089220510955,False,False,True,True,False,False,False,False,False
73,70.95,18,67,1171033.45,0.18597446699898554,True,False,False,False,False,False,False,True,False
80,58.22,79,51,1055617.65,2.988626017766742,True,False,False,False,True,False,False,False,False
32,32.58,9,12,244849.07,-1.9603072981155167,False,True,False,False,False,False,False,False,True
54,65.0,30,8,787308.25,-1.6114217225891247,False,False,True,False,False,False,False,True,False
49,45.66,42,7,512696.0,-1.5514853529749901,False,True,False,False,False,False,True,False,False
44,34.76,26,25,352348.07,0.16943322235456187,False,True,False,False,False,True,False,False,False
50,45.54,48,8,516039.09,-1.6514962710863557,False,True,False,True,False,False,False,False,False
87,64.8,13,11,1255340.85,1.3154761872308913,True,False,False,False,True,False,False,False,False
85,40.93,73,68,802944.73,0.9627081392614738,True,False,False,False,False,True,False,False,False
65,69.59,62,18,1023472.8,1.0399939769929176,False,False,True,False,False,False,False,True,False
59,45.51,22,22,613505.35,-1.0585505786247305,False,False,True,False,False,False,True,False,False
30,68.37,6,7,464015.16,-1.5702662536924668,False,True,False,False,False,False,False,True,False
40,72.43,17,37,662050.72,-0.501254009237174,False,True,False,False,False,False,False,True,False
46,26.49,3,17,288418.41,-1.4087849636047685,False,True,False,False,False,False,False,False,True
64,33.3,52,25,490254.1,0.14357032016104262,False,False,True,False,False,True,False,False,False
76,25.62,56,42,448769.19,-0.38729040069323456,True,False,False,False,False,False,False,False,True
75,70.22,10,25,1179687.25,0.23649823229683933,True,False,False,False,False,False,False,True,False
44,47.3,42,40,479367.8,-0.18569725050196964,False,True,False,False,False,False,True,False,False
44,56.0,39,14,562903.1,-0.9278097305537438,False,True,False,False,True,False,False,False,False
36,59.52,12,13,503137.63,-0.33827014389704435,False,True,False,False,True,False,False,False,False
32,33.86,24,28,253730.55,-0.10061622471160807,False,True,False,False,False,True,False,False,False
63,40.91,6,6,579295.14,-0.8242001946077628,False,False,True,True,False,False,False,False,False
78,43.24,5,1,771037.97,-0.9635663033868864,True,False,False,True,False,False,False,False,False
32,56.24,8,15,405253.29,-1.6787819233846293,False,True,False,False,True,False,False,False,False
55,73.7,31,5,919813.55,-0.4456669720210265,False,False,True,False,False,False,False,True,False
49,65.29,36,8,724976.8,-2.0465120445966756,False,True,False,False,False,False,False,True,False
38,29.87,20,20,263335.84,0.09547682215395957,False,True,False,False,False,False,False,False,True
70,36.46,28,6,576278.59,-0.04406167260196982,True,False,False,False,False,True,False,False,False
38,35.53,24,31,323817.21,-1.0306671894365045,False,True,False,False,False,False,False,False,True
81,41.31,73,39,762559.66,2.540240188874842,True,False,False,True,False,False,False,False,False
73,56.75,18,26,934975.75,1.164215616745279,True,False,False,False,True,False,False,False,False
85,70.69,67,76,1347174.22,-0.029576181497176002,True,False,False,False,False,False,False,True,False
54,59.35,28,1,737283.3,-0.484515049753629,False,False,True,False,True,False,False,False,False
66,50.27,4,12,738536.0,-1.4324130888478515,False,False,True,False,False,False,True,False,False
86,57.17,69,3,1113333.37,2.1177126698038733,True,False,False,False,True,False,False,False,False
35,50.51,34,3,410386.17,-0.5588749516910436,False,True,False,False,False,False,True,False,False
84,26.65,67,25,534339.1,3.9149765830203576,True,False,False,False,False,False,False,False,True
30,33.18,14,22,247623.08,-0.5820545143447975,False,True,False,False,False,False,False,False,True
82,41.53,26,19,779960.24,1.457999634314079,True,False,False,True,False,False,False,False,False
45,55.86,40,29,581095.94,-1.238259161017664,False,True,False,False,True,False,False,False,False
51,64.79,0,24,737654.17,-1.5998496101598567,False,False,True,False,True,False,False,False,False
48,51.78,15,26,576200.89,-0.6227240369210703,False,True,False,False,False,False,True,False,False
71,28.48,39,63,480158.48,-0.18587595110038735,True,False,False,False,False,False,False,False,True
70,45.5,3,19,719446.4,-1.1587367167741058,False,False,True,False,False,False,True,False,False
41,31.95,35,15,320835.05,0.4249036842375769,False,True,False,False,False,False,False,False,True
41,49.11,10,3,471654.07,0.39909735945319175,False,True,False,False,False,False,True,False,False
37,34.98,17,8,304979.64,-0.06988421362821456,False,True,False,False,False,False,False,False,True
41,45.38,22,6,432527.01,-0.5489136541474982,False,True,False,False,False,False,True,False,False
40,25.43,4,19,242605.09,0.7278197165749212,False,True,False,False,False,False,False,False,True
51,40.44,38,40,471896.18,-1.0258064754175886,False,False,True,False,False,True,False,False,False
50,55.61,46,40,642252.31,-0.06813914943417364,False,False,True,False,False,False,True,False,False
53,55.31,16,31,661842.54,-0.7648907293066263,False,False,True,False,True,False,False,False,False
58,42.88,47,0,576523.37,-0.3905205326482926,False,False,True,True,False,False,False,False,False
76,32.44,40,72,570669.44,-1.2367675640097266,True,False,False,False,False,True,False,False,False
59,37.72,12,39,502513.59,-0.644079966294727,False,False,True,False,False,True,False,False,False
49,54.56,3,18,616644.67,-1.605681857070368,False,True,False,False,False,False,True,False,False
43,36.11,42,39,369309.98,-1.0736580949199055,False,True,False,True,False,False,False,False,False
50,57.63,29,35,657876.02,0.4777783226779935,False,False,True,False,True,False,False,False,False
34,30.26,14,33,254987.48,-0.2200021204326202,False,True,False,False,False,True,False,False,False
62,55.48,7,53,771019.44,-1.2358158704209865,False,False,True,False,True,False,False,False,False
35,25.33,5,33,218614.94,-0.18350972284047692,False,True,False,False,False,False,False,False,True
86,43.81,67,22,854058.23,-1.3942090640449123,True,False,False,True,False,False,False,False,False
84,68.28,20,64,1276625.4,1.4800069357385377,True,False,False,False,False,False,False,True,False
56,30.43,28,35,397973.26,-1.7091787052599101,False,False,True,False,False,False,False,False,True
57,43.67,9,55,556622.34,-1.4380992470810383,False,False,True,True,False,False,False,False,False
70,50.44,55,63,793191.47,-1.1750952788843672,False,False,True,False,False,False,True,False,False
31,49.72,19,28,366335.57,0.7048605069364143,False,True,False,False,False,False,True,False,False
67,55.13,41,46,829618.75,-1.0788130313548823,False,False,True,False,True,False,False,False,False
90,36.25,83,86,739529.05,1.9458164610233093,True,False,False,False,False,True,False,False,False
36,66.37,24,26,548358.58,0.3263128264192021,False,True,False,False,False,False,False,True,False
69,53.41,6,22,829008.64,-1.7770517953000586,False,False,True,False,False,False,True,False,False
45,37.84,4,22,391254.79,-0.5168428434177862,False,True,False,True,False,False,False,False,False
48,37.42,6,20,412998.16,-0.8893206320175602,False,True,False,False,False,True,False,False,False
58,37.11,46,6,492433.54,-1.7495404446765181,False,False,True,False,False,True,False,False,False
41,41.78,29,20,401899.89,0.3306262457730624,False,True,False,True,False,False,False,False,False
83,32.94,27,44,632701.62,1.613577857651391,True,False,False,False,False,True,False,False,False
76,47.94,26,31,833415.24,-0.16711951812071432,True,False,False,False,False,False,True,False,False
31,44.49,17,6,333912.18,0.27062551431567866,False,True,False,True,False,False,False,False,False
66,35.14,57,53,525719.81,-1.4269876799851198,False,False,True,True,False,False,False,False,False
40,57.0,1,5,509089.5,-1.4816302714833711,False,True,False,False,True,False,False,False,False
87,71.71,21,81,1394730.7,0.34215979053437395,True,False,False,False,False,False,False,True,False
41,63.99,17,5,586395.04,-1.864333192620445,False,True,False,False,True,False,False,False,False
32,68.94,7,7,503988.68,-1.6299578386159108,False,True,False,False,False,False,False,True,False
90,42.19,10,65,862281.85,0.7060024528681232,True,False,False,True,False,False,False,False,False
43,36.13,22,39,356647.94,-1.0687388666175235,False,True,False,False,False,True,False,False,False
44,65.71,30,19,652956.0,-1.0785353479930697,False,True,False,False,False,False,False,True,False
68,41.84,20,41,655487.12,-0.7281080199838728,False,False,True,True,False,False,False,False,False
59,43.95,25,55,585647.55,-1.3624499471603155,False,False,True,True,False,False,False,False,False
78,65.92,58,76,1159562.17,3.215492261945129,True,False,False,False,True,False,False,False,False
79,55.33,48,71,999239.8,2.6864895797913606,True,False,False,False,True,False,False,False,False
89,37.26,87,61,747012.34,-1.2597773953105043,True,False,False,False,False,True,False,False,False
53,29.56,35,9,377721.66,-0.4011256324338332,False,False,True,False,False,False,False,False,True
88,45.11,35,72,895521.09,2.3247334533566564,True,False,False,False,False,False,True,False,False
79,31.76,41,6,576499.43,1.4220600200720255,True,False,False,False,False,False,False,False,True
86,26.35,57,0,519018.9,0.7228147795027191,True,False,False,False,False,False,False,False,True
61,34.16,47,32,476816.33,0.08041680670982253,False,False,True,False,False,True,False,False,False
30,67.88,14,10,458866.17,-1.9083512751553433,False,True,False,False,False,False,False,True,False
80,33.97,13,12,625663.1,1.9420772071340435,True,False,False,False,False,True,False,False,False
42,35.42,26,33,345651.89,0.15542176607642702,False,True,False,False,False,True,False,False,False
70,38.95,54,10,629056.95,-0.39847834843878277,True,False,False,True,False,False,False,False,False
30,41.08,16,14,294313.45,-2.1001889507631146,False,True,False,True,False,False,False,False,False
70,37.63,24,34,606041.64,0.20118010493304375,False,False,True,True,False,False,False,False,False
65,51.99,45,37,752480.43,-2.085912977804088,False,False,True,False,False,False,True,False,False
76,74.39,41,44,1277290.06,1.5398174861032465,True,False,False,False,False,False,False,True,False
39,67.46,17,14,593119.02,-0.8349633297522879,False,True,False,False,False,False,False,True,False
65,40.59,63,58,609436.14,-0.34585280031161625,False,False,True,True,False,False,False,False,False
70,32.14,32,65,536830.48,3.9241802787532887,True,False,False,False,False,False,False,False,True
78,51.21,65,13,906192.8,-0.6273681652351755,True,False,False,False,False,False,True,False,False
55,29.02,38,13,372361.37,1.0752110044071856,False,False,True,False,False,False,False,False,True
64,62.06,5,45,907652.26,0.7723707431570537,False,False,True,False,True,False,False,False,False
73,65.31,6,40,1083091.98,2.176967961632037,True,False,False,False,False,False,False,True,False
44,69.07,41,23,689698.8,0.06665838661832232,False,True,False,False,False,False,False,True,False
39,30.86,2,4,292712.42,-1.1192138758771444,False,True,False,False,False,False,False,False,True
45,45.23,34,33,470353.61,-1.6174317368488216,False,True,False,False,False,False,True,False,False
82,70.58,62,31,1303370.03,-0.5108131684181821,True,False,False,False,False,False,False,True,False
68,32.2,38,45,496919.75,0.27934954228747627,False,False,True,False,False,False,False,False,True
89,38.35,13,76,784017.4,0.879803304013362,True,False,False,False,False,True,False,False,False
53,31.25,35,15,380108.0,-1.3163215074877719,False,False,True,False,False,True,False,False,False
49,55.9,19,20,626544.25,-1.3559705616968418,False,True,False,False,False,False,True,False,False
45,31.67,17,21,334518.16,-0.5141287936433254,False,True,False,False,False,False,False,False,True
60,34.0,27,22,477409.2,0.19613957850352978,False,False,True,False,False,True,False,False,False
64,47.74,58,31,688357.1,-0.12548685752380442,False,False,True,False,False,False,True,False,False
80,41.3,37,75,759427.0,2.580660549887571,True,False,False,True,False,False,False,False,False
40,54.7,37,21,500522.4,-1.6950652166574416,False,True,False,False,False,False,True,False,False
72,60.73,22,52,987672.06,-0.8668721944375648,True,False,False,False,True,False,False,False,False
86,42.28,60,22,823055.93,0.5712596998510173,True,False,False,True,False,False,False,False,False
74,28.93,57,34,481454.26,-0.5978436819260007,True,False,False,False,False,False,False,False,True
42,39.27,31,24,385799.81,-0.538587959972794,False,True,False,True,False,False,False,False,False
79,38.15,78,42,698326.15,0.6489673718728397,True,False,False,True,False,False,False,False,False
74,32.76,10,61,560376.12,2.36669976428767,True,False,False,False,False,False,False,False,True
81,28.95,79,44,530662.5,-0.11660787894189514,True,False,False,False,False,False,False,False,True
77,32.1,43,56,572998.6,0.6543490832573295,True,False,False,False,False,True,False,False,False
81,59.06,38,66,1083115.88,3.5246673988554207,True,False,False,False,True,False,False,False,False
85,34.39,43,54,658546.83,-1.0076901134318346,True,False,False,False,False,False,False,False,True
31,73.12,18,30,525835.24,-0.8092084516923255,False,True,False,False,False,False,False,True,False
72,68.68,68,53,1126077.92,1.0352298418012353,True,False,False,False,False,False,False,True,False
67,64.97,3,35,969731.17,-1.281059419220987,False,False,True,False,True,False,False,False,False
86,45.82,73,34,894059.17,0.6951336975262028,True,False,False,False,False,False,True,False,False
71,45.55,6,13,736849.2,0.7882801683035023,True,False,False,False,False,False,True,False,False
41,66.4,4,21,625409.75,0.42335755488191806,False,True,False,False,False,False,False,True,False
46,26.28,34,14,281011.16,-1.7085958572999023,False,True,False,False,False,False,False,False,True
55,55.97,51,22,705681.76,-0.6370838530258787,False,False,True,False,True,False,False,False,False
66,52.27,33,49,783296.32,-0.5349047091181789,False,False,True,False,False,False,True,False,False
31,51.61,27,23,370343.64,-0.6743638097259003,False,True,False,False,False,False,True,False,False
37,42.12,34,32,362099.63,-0.3486580475409309,False,True,False,True,False,False,False,False,False
83,72.57,4,70,1349180.82,-0.9049402837455219,True,False,False,False,False,False,False,True,False
35,33.33,14,8,281607.01,-0.5664198663742369,False,True,False,False,False,False,False,False,True
58,57.28,32,33,758690.96,-0.28046074259952364,False,False,True,False,True,False,False,False,False
70,51.85,47,42,815856.35,-0.7544663751809159,True,False,False,False,False,False,True,False,False
54,41.38,27,19,524767.46,-0.8005329642590262,False,False,True,True,False,False,False,False,False
76,75.38,27,18,1282113.67,-0.9188620845060262,True,False,False,False,False,False,False,True,False
38,67.56,14,31,588030.12,0.21907485871635615,False,True,False,False,False,False,False,True,False
63,55.65,20,49,796939.6,0.28433413780705974,False,False,True,False,True,False,False,False,False
78,52.19,34,20,914110.94,-0.5285153019847244,True,False,False,False,False,False,True,False,False
73,63.14,63,8,1035117.37,3.452106446960565,True,False,False,False,True,False,False,False,False
49,58.12,40,35,658811.32,-0.14861680301481342,False,True,False,False,True,False,False,False,False
44,36.28,3,33,367732.71,-1.41770333404236,False,True,False,False,False,True,False,False,False
33,35.65,26,5,276124.25,-1.0772139124631512,False,True,False,True,False,False,False,False,False
52,75.56,44,32,894468.54,-0.45770526184369237,False,False,True,False,False,False,False,True,False
90,31.21,9,78,636301.77,0.471373452240111,True,False,False,False,False,True,False,False,False
43,25.74,13,17,266757.48,-0.6721566934492206,False,True,False,False,False,False,False,False,True
58,65.49,46,22,861253.85,0.6888167603569271,False,False,True,False,False,False,False,True,False
68,69.7,52,58,1058203.05,-1.4608747696858566,False,False,True,False,False,False,False,True,False
55,36.07,1,6,450211.49,-1.7665335882212385,False,False,True,True,False,False,False,False,False
32,33.19,17,13,255354.37,0.05594519144893079,False,True,False,False,False,False,False,False,True
47,54.89,42,13,583877.77,-0.8871413197896514,False,True,False,False,False,False,True,False,False
85,27.86,40,52,540739.92,0.974776673131432,True,False,False,False,False,False,False,False,True
72,51.92,40,53,846510.97,-1.2676365511499883,True,False,False,False,False,False,True,False,False
31,25.47,14,19,204477.99,0.2486223030140453,False,True,False,False,False,False,False,False,True
51,59.25,44,33,684266.05,0.033581601514243456,False,False,True,False,True,False,False,False,False
59,28.22,49,29,395447.03,-0.5021604625360229,False,False,True,False,False,False,False,False,True
64,32.51,28,43,484581.12,0.8526207606636684,False,False,True,False,False,True,False,False,False
72,37.09,64,28,598674.45,-0.48313545881499326,True,False,False,False,False,True,False,False,False
57,36.43,16,6,467342.95,-1.4389103046151284,False,False,True,True,False,False,False,False,False
87,54.47,43,45,1062143.77,1.1904249770790736,True,False,False,False,False,False,True,False,False
80,72.31,56,68,1286634.79,-1.1524866175089608,True,False,False,False,False,False,False,True,False
56,42.82,27,24,556873.65,-0.6687316455283114,False,False,True,True,False,False,False,False,False
68,40.29,32,33,628982.63,-0.13232299768491007,False,False,True,False,False,True,False,False,False
36,40.37,3,18,349388.65,-0.1097942687698348,False,True,False,False,False,True,False,False,False
31,51.07,26,10,358739.3,-1.8382675530901735,False,True,False,False,False,False,True,False,False
55,35.45,50,29,449045.6,-1.262398237756633,False,False,True,False,False,True,False,False,False
74,33.69,52,7,569341.5,0.45145082109066,True,False,False,False,False,True,False,False,False
83,52.87,25,17,996250.08,3.5401036142373616,True,False,False,False,False,False,True,False,False
87,35.92,70,86,706428.88,1.2914156435156185,True,False,False,False,False,True,False,False,False
73,75.26,42,59,1241585.43,2.968215682859948,True,False,False,False,False,False,False,True,False
73,57.62,52,43,956680.49,-0.33516805481577305,True,False,False,False,True,False,False,False,False
42,38.41,25,15,385536.83,-0.8629246784641526,False,True,False,True,False,False,False,False,False
70,68.48,13,7,1077090.9,-0.06941624186107286,False,False,True,False,False,False,False,True,False
30,73.87,18,12,505188.85,-0.9687296707551817,False,True,False,False,False,False,False,True,False
89,56.09,36,41,1121631.62,2.1962681374660638,True,False,False,False,True,False,False,False,False
74,40.01,44,19,682812.24,3.625835473766402,True,False,False,True,False,False,False,False,False
72,69.7,10,34,1129871.35,1.6667642259992828,True,False,False,False,False,False,False,True,False
90,30.8,64,71,634746.9,-0.8697491947559868,True,False,False,False,False,True,False,False,False
68,59.52,34,65,918030.37,0.14800528920412936,False,False,True,False,True,False,False,False,False
82,40.65,31,48,768901.95,1.6093305584521638,True,False,False,True,False,False,False,False,False
56,25.72,49,1,336119.73,1.4813883923012114,False,False,True,False,False,False,False,False,True
79,50.61,32,68,899275.76,1.3729466280722231,True,False,False,False,False,False,True,False,False
52,40.55,4,24,487142.75,-0.19490080285988634,False,False,True,False,False,True,False,False,False
31,65.77,0,0,476979.78,-0.0010871627978027547,False,True,False,False,True,False,False,False,False
76,50.85,65,50,869979.6,0.44186819867137445,True,False,False,False,False,False,True,False,False
58,30.67,32,21,410198.0,-0.7264635534895963,False,False,True,False,False,False,False,False,True
50,68.14,23,6,775043.31,-0.6024547681939695,False,True,False,False,False,False,False,True,False
81,75.97,12,53,1365783.83,-0.6991018072917219,True,False,False,False,False,False,False,True,False
79,38.02,6,25,686248.84,0.9076862270141848,True,False,False,True,False,False,False,False,False
88,59.98,34,77,1189142.29,0.24627142987148254,True,False,False,False,True,False,False,False,False
62,55.03,18,30,775724.68,-1.2823157030334387,False,False,True,False,True,False,False,False,False
59,38.84,33,26,528149.9,-0.7599241083402863,False,False,True,True,False,False,False,False,False
34,45.79,33,21,361398.25,0.1953628903274914,False,True,False,False,False,False,True,False,False
64,73.18,25,48,1045747.52,-0.9782795378783594,False,False,True,False,False,False,False,True,False
70,71.17,69,45,1125930.18,-0.2052647770780924,False,False,True,False,False,False,False,True,False
72,61.29,52,16,1003062.84,4.31620840925016,True,False,False,False,True,False,False,False,False
77,58.15,53,59,1006164.55,-0.48661855483196553,True,False,False,False,True,False,False,False,False
75,43.96,22,7,747798.49,-0.7814876902356722,True,False,False,True,False,False,False,False,False
88,25.04,62,60,508601.26,0.2114967225496521,True,False,False,False,False,False,False,False,True
86,48.67,9,60,945228.61,2.65458017679396,True,False,False,False,False,False,True,False,False
79,37.25,35,1,661510.15,1.7560179999009204,True,False,False,False,False,True,False,False,False
70,34.99,32,47,569136.46,0.42127869697875964,True,False,False,False,False,False,False,False,True
42,27.58,8,5,279891.58,-0.3142693705268586,False,True,False,False,False,False,False,False,True
39,60.95,0,12,545462.75,-0.3552482551368055,False,True,False,False,True,False,False,False,False
41,60.92,32,28,567160.03,-0.32789074243677035,False,True,False,False,True,False,False,False,False
31,64.62,22,30,457193.42,0.23046238692506374,False,True,False,False,True,False,False,False,False
79,25.56,70,45,474725.01,-0.5697552235895814,True,False,False,False,False,False,False,False,True
50,49.67,8,33,567103.07,-1.774771670747077,False,True,False,False,False,False,True,False,False
70,57.01,60,14,905018.54,0.23443354557412785,True,False,False,False,True,False,False,False,False
30,65.24,20,25,458062.9,-0.5516948285761181,False,True,False,False,False,False,False,True,False
69,46.62,15,23,736496.53,-1.4986289758378457,False,False,True,False,False,False,True,False,False
44,75.74,29,17,761277.13,0.12862277697361005,False,True,False,False,False,False,False,True,False
30,47.36,17,2,337482.94,-0.38913516540016807,False,True,False,False,False,False,True,False,False
90,65.29,63,27,1325623.15,2.149678757523062,True,False,False,False,True,False,False,False,False
38,32.26,23,11,294928.06,1.006731639231112,False,True,False,False,False,True,False,False,False
56,45.24,50,32,589470.14,-0.4461769190173862,False,False,True,True,False,False,False,False,False
85,62.2,13,15,1178306.05,2.0994323167122717,True,False,False,False,True,False,False,False,False
85,26.25,45,48,507359.6,-0.3086754863727717,True,False,False,False,False,False,False,False,True
42,36.4,28,41,356084.4,-1.7436378080511747,False,True,False,False,False,True,False,False,False
79,28.5,36,2,505677.7,-1.2468025875790718,True,False,False,False,False,False,False,False,True
87,49.21,82,32,974419.07,2.566953828082588,True,False,False,False,False,False,True,False,False
78,29.84,5,0,540582.18,1.4315848098949824,True,False,False,False,False,False,False,False,True
81,34.65,68,50,646862.35,1.9539153429934928,True,False,False,False,False,True,False,False,False
82,37.31,10,77,712308.9,3.285269133225441,True,False,False,False,False,True,False,False,False
80,63.45,70,8,1149243.4,0.3085709060598687,True,False,False,False,True,False,False,False,False
64,68.62,9,34,982388.48,0.1264550173646787,False,False,True,False,False,False,False,True,False
39,65.17,17,15,570778.36,-1.9179654328714764,False,True,False,False,True,False,False,False,False
59,55.32,39,8,740114.51,-1.0799183113050328,False,False,True,False,False,False,True,False,False
78,25.45,74,75,460095.45,-1.1880394124434646,True,False,False,False,False,False,False,False,True
72,65.16,2,30,1073098.85,3.729003586806818,True,False,False,False,False,False,False,True,False
45,39.68,29,5,410189.17,-1.2569542095903066,False,True,False,True,False,False,False,False,False
61,36.5,50,38,514232.9,-1.5908665541922014,False,False,True,False,False,True,False,False,False
46,68.06,12,29,713839.0,-1.3778776242962845,False,True,False,False,False,False,False,True,False
64,67.85,25,44,983222.7,-0.14346825245174263,False,False,True,False,False,False,False,True,False
72,62.46,18,44,1018784.25,0.5731605749052557,True,False,False,False,True,False,False,False,False
34,41.62,10,24,333545.2,-0.5272675924806056,False,True,False,True,False,False,False,False,False
42,31.84,4,28,316972.5,0.7651083909582896,False,True,False,False,False,True,False,False,False
75,54.73,24,51,935963.45,2.8770641907776646,True,False,False,False,False,False,True,False,False
38,52.48,28,28,462004.74,0.15504323432718137,False,True,False,False,False,False,True,False,False
68,68.99,21,67,1046120.8,-0.5835078313092329,False,False,True,False,False,False,False,True,False
56,72.52,44,39,926560.74,0.42647819201649007,False,False,True,False,False,False,False,True,False
62,26.24,24,8,376374.8,-0.824599965096499,False,False,True,False,False,False,False,False,True
54,40.15,31,20,500432.8,1.3537029935849703,False,False,True,True,False,False,False,False,False
85,31.86,34,10,614891.14,-0.8965660502249669,True,False,False,False,False,True,False,False,False
33,65.46,16,12,491097.95,-0.6608412050796488,False,True,False,False,False,False,False,True,False
54,28.72,25,19,350544.5,-0.6488349167412331,False,False,True,False,False,False,False,False,True
89,36.66,2,73,739180.31,2.6393645290525742,True,False,False,True,False,False,False,False,False
48,36.97,35,22,399501.38,-1.692316115837792,False,True,False,False,False,True,False,False,False
35,52.41,32,31,417967.83,-1.1924247282614464,False,True,False,False,False,False,True,False,False
73,26.64,30,43,456908.25,2.1752996730247345,True,False,False,False,False,False,False,False,True
70,35.27,6,10,561778.22,1.5577933923461507,True,False,False,True,False,False,False,False,False
66,33.72,44,32,512052.7,0.08251503772843348,False,False,True,False,False,False,False,False,True
38,65.02,4,26,569435.69,-1.2160099810884393,False,True,False,False,False,False,False,True,False
45,58.78,31,22,595366.49,-0.9295728405513224,False,True,False,False,True,False,False,False,False
71,50.44,45,67,818627.04,1.6643634489439467,True,False,False,False,False,False,True,False,False
40,74.01,16,14,681174.9,-0.27013508448717954,False,True,False,False,False,False,False,True,False
54,74.22,43,41,911971.55,-1.2556201096292303,False,False,True,False,False,False,False,True,False
42,42.97,7,2,421200.49,-0.8734747436522086,False,True,False,True,False,False,False,False,False
89,27.72,5,66,575171.04,1.9044130145000076,True,False,False,False,False,False,False,False,True
86,52.92,62,85,1024998.22,1.647556288181996,True,False,False,False,False,False,True,False,False
64,67.71,43,10,981031.84,-0.13042965637711815,False,False,True,False,False,False,False,True,False
61,37.36,48,10,530546.82,-0.7847955301522744,False,False,True,True,False,False,False,False,False
35,51.02,3,7,419065.95,0.6228815341649638,False,True,False,False,False,False,True,False,False
49,32.47,33,36,362112.85,-0.9130881011913125,False,True,False,False,False,False,False,False,True
82,65.58,0,27,1197740.45,-0.5542050643895801,True,False,False,False,False,False,False,True,False
67,30.66,27,19,470110.09,0.4024684854632227,False,False,True,False,False,True,False,False,False
64,73.63,1,63,1065301.0,-1.6163669614409597,False,False,True,False,False,False,False,True,False
64,74.45,6,50,1072217.4,-1.0825906726003043,False,False,True,False,False,False,False,True,False
37,51.65,10,21,444718.3,-1.0596110132220986,False,True,False,False,False,False,True,False,False
68,49.72,5,57,767748.68,-0.7443442434051157,False,False,True,False,False,False,True,False,False
83,54.3,59,45,1020283.5,-1.1676592494592426,True,False,False,False,False,False,True,False,False
76,53.02,40,74,916296.46,0.5693421063051562,True,False,False,False,False,False,True,False,False
43,41.38,15,22,409105.32,-0.8489377972364757,False,True,False,True,False,False,False,False,False
34,58.52,18,33,466298.59,-0.7959858097092636,False,True,False,False,True,False,False,False,False
64,37.18,25,33,537587.02,-0.003908985143725723,False,False,True,True,False,False,False,False,False
50,69.61,14,41,786262.5,0.9014857088494244,False,True,False,False,False,False,False,True,False
84,38.16,33,49,716727.58,-0.957509506025649,True,False,False,True,False,False,False,False,False
53,28.73,13,46,356748.23,-0.25020280240514925,False,False,True,False,False,False,False,False,True
70,35.67,68,48,568612.32,-0.4521921000241545,True,False,False,False,False,True,False,False,False
66,46.86,11,2,701486.27,-1.412628545567449,False,False,True,False,False,False,True,False,False
49,33.87,36,29,389179.97,-0.2810280920671692,False,True,False,False,False,False,False,False,True
50,31.6,6,22,368379.75,-1.4385941978347994,False,False,True,False,False,True,False,False,False
65,30.29,31,64,444735.35,-1.7508067022339378,False,False,True,False,False,False,False,False,True
82,73.21,8,17,1341901.23,1.1287813219390628,True,False,False,False,False,False,False,True,False
87,50.34,36,51,989002.75,2.0202594522946478,True,False,False,False,False,False,True,False,False
59,28.97,8,2,392607.77,-0.6128938318122501,False,False,True,False,False,False,False,False,True
47,70.22,18,23,746314.48,-0.33887842803202156,False,True,False,False,False,False,False,True,False
46,54.34,38,24,576710.94,-0.944717524203393,False,True,False,False,False,False,True,False,False
78,65.89,75,1,1154776.12,3.1335267426046283,True,False,False,False,True,False,False,False,False
43,71.94,7,21,707053.25,0.6403745797107817,False,True,False,False,False,False,False,True,False
90,43.73,11,72,882605.54,0.20431050031284909,True,False,False,True,False,False,False,False,False
42,45.16,36,15,442674.54,-1.644799725543588,False,True,False,False,False,False,True,False,False
69,34.68,15,62,542953.04,-0.310323109740641,False,False,True,False,False,False,False,False,True
89,40.49,2,42,825860.45,-0.021282454811435533,True,False,False,False,False,True,False,False,False
83,31.33,7,43,586341.96,-0.9193385232688465,True,False,False,False,False,False,False,False,True
60,43.29,10,15,594869.1,-1.6429708903284854,False,False,True,True,False,False,False,False,False
82,40.64,81,78,746557.78,-0.6937862160618649,True,False,False,True,False,False,False,False,False
46,28.15,9,6,318674.75,0.07218812355446859,False,True,False,False,False,False,False,False,True
32,39.37,0,26,287122.88,-1.7945895428236447,False,True,False,False,False,True,False,False,False
70,51.57,14,17,810988.42,0.5045552119168082,True,False,False,False,False,False,True,False,False
50,71.37,22,6,801904.21,0.2898443221903791,False,True,False,False,False,False,False,True,False
74,42.25,11,61,719266.3,2.0776312331849733,True,False,False,True,False,False,False,False,False
62,44.42,52,60,626402.6,-1.28130348616218,False,False,True,True,False,False,False,False,False
74,43.05,2,61,728756.95,0.9163359193977657,True,False,False,True,False,False,False,False,False
